Date,Close,High,Low,Open,Volume
2015-09-11,61.48374938964844,61.54413996933631,61.461104362056155,61.513944679492376,1411500
2015-09-14,61.49884033203125,61.56677540422315,61.47619530796728,61.55923090230967,905900
2015-09-15,61.242244720458984,61.44606165980845,61.18940435825127,61.43851139115948,1697300
2015-09-16,61.2044563293457,61.24974638696645,61.144065746409396,61.19690606668792,1579000
2015-09-17,61.551727294921875,61.551727294921875,61.15919404974975,61.17429458334583,1833200
2015-09-18,61.725345611572266,61.73289587867543,61.58946959954719,61.619664908793474,1639800
2015-09-21,61.49884033203125,61.64981099856555,61.45355028390331,61.612071211512855,933800
2015-09-22,61.61212158203125,61.73289706216541,61.58192627220609,61.597021047535435,1444000
2015-09-23,61.61212158203125,61.672506442515086,61.559281229628844,61.6423168918564,709000
2015-09-24,61.63475799560547,61.793279030619395,61.61965746322377,61.778178498237686,1454400
2015-09-25,61.521549224853516,61.61967968405903,61.52154922485352,61.59703463648605,1134000
2015-09-28,61.680076599121094,61.72536669887984,61.551750810359096,61.61968595999721,1305000
2015-09-29,61.725345611572266,61.808381272207946,61.672505260182874,61.68760579438919,1256600
2015-09-30,61.846107482910156,61.85365774764913,61.71023151343143,61.74042681322277,4432000
2015-10-01,61.87940979003906,61.992867877876606,61.87185014937648,61.93992153964816,2023700
2015-10-02,62.113895416259766,62.28029408242832,62.02312778594364,62.151710934185985,1770400
2015-10-05,61.87184524536133,62.03824388752035,61.87184524536133,62.03824388752035,4199900
2015-10-06,61.95504379272461,62.0155497632464,61.87184159120023,61.947478382390415,1925300
2015-10-07,61.95504379272461,62.00042471329527,61.87184159120023,61.92478792210508,1871000
2015-10-08,61.856727600097656,62.00044158196183,61.826471721246314,61.96262029071794,1118100
2015-10-09,61.84912109375,61.90206740388142,61.781049739601755,61.781049739601755,1197400
2015-10-12,61.95504379272461,62.00042471329527,61.87184159120023,61.90209169110249,864100
2015-10-13,61.992889404296875,62.023145289607484,61.91725257638039,61.97776434700161,971700
2015-10-14,62.21974563598633,62.21974563598633,62.053341312666646,62.08359716878972,786300
2015-10-15,62.09876251220703,62.189530139482436,62.06850663644857,62.13658379958468,2264300
2015-10-16,62.076045989990234,62.13655771610576,62.05335553537587,62.068480581546844,1241200
2015-10-19,62.076045989990234,62.11386726149139,62.00797462614714,62.08361139843363,840100
2015-10-20,61.97771453857422,62.007970399569686,61.94745867757875,61.97771453857422,1348200
2015-10-21,62.091148376464844,62.15922548617954,62.04576748379753,62.091148376464844,943500
2015-10-22,62.19708251953125,62.24246343830159,62.09118409120539,62.09118409120539,1101300
2015-10-23,62.03823471069336,62.08362139794813,62.02310966208627,62.08362139794813,1367100
2015-10-26,62.106266021728516,62.174337346298834,62.106266021728516,62.12895646325195,1512200
2015-10-27,62.12145233154297,62.23491042178,62.12145233154297,62.21978536941688,929400
2015-10-28,61.94746398925781,62.15924926367015,61.939898580681394,62.15924926367015,2617300
2015-10-29,61.7281379699707,61.871851936764486,61.69788209429211,61.871851936764486,943200
2015-10-30,61.864261627197266,61.864261627197266,61.71298230968835,61.72811312679719,1474100
2015-11-02,61.742252349853516,61.802889390081155,61.70435853671107,61.72709598112982,2939200
2015-11-03,61.63612747192383,61.72708301315684,61.590652592639934,61.6967644994125,3997100
2015-11-04,61.67402267456055,61.727078624174396,61.567910775332855,61.68917903902244,3594400
2015-11-05,61.560333251953125,61.674026231300836,61.47695878594247,61.65886408329973,1715400
2015-11-06,61.31776809692383,61.408717820405755,61.26471216400504,61.37840510102044,1198700
2015-11-09,61.26472091674805,61.340514291365736,61.20408390398837,61.21924026584638,2358300
2015-11-10,61.33294677734375,61.42390231658986,61.27230975117968,61.340527851280534,1421000
2015-11-11,61.34052658081055,61.370845093264634,61.2950517034619,61.34052658081055,1303500
2015-11-12,61.348079681396484,61.43902939462297,61.348079681396484,61.423873036639336,1263900
2015-11-13,61.46180725097656,61.48455047690545,61.40117599649795,61.40117599649795,1583300
2015-11-16,61.46180725097656,61.545181731384055,61.43149451507033,61.48455047690545,949100
2015-11-17,61.52999496459961,61.57546982865829,61.36324608616673,61.41630202178962,1155900
2015-11-18,61.49967956542969,61.53757914250056,61.4466236271286,61.49209849348279,944100
2015-11-19,61.58307647705078,61.62097606794909,61.56792011029087,61.605813918523495,1085500
2015-11-20,61.56793212890625,61.63614446664004,61.54518890032817,61.63614446664004,1273800
2015-11-23,61.590641021728516,61.628534819790985,61.50726657026128,61.552741441001906,1647300
2015-11-24,61.613365173339844,61.658840034276146,61.583046671828015,61.613365173339844,1361900
2015-11-25,61.62097930908203,61.66645419441933,61.59823608374739,61.64371675175068,904600
2015-11-27,61.65130615234375,61.689205753908354,61.62856870447191,61.6740493828829,516000
2015-11-30,61.62097930908203,61.681610561976434,61.59066079130183,61.64371675175068,6285200
2015-12-01,61.854156494140625,61.86174738033143,61.62630242788493,61.64908667559658,1780200
2015-12-02,61.77816390991211,61.83133484850565,61.732595442050346,61.823738172339986,1413700
2015-12-03,61.29969024658203,61.63387453194813,61.27690600795567,61.63387453194813,2510600
2015-12-04,61.54273986816406,61.550336546893305,61.36046014063854,61.4212219813364,3815200
2015-12-07,61.64907455444336,61.74021732193949,61.550340902248905,61.565528466214026,1543300
2015-12-08,61.664302825927734,61.72505891075543,61.6035409465283,61.70987133819144,1687300
2015-12-09,61.641475677490234,61.7174250766054,61.49716776297402,61.6034980806488,2076900
2015-12-10,61.6338996887207,61.68706486540479,61.61870632705687,61.68706486540479,2004100
2015-12-11,61.800968170166016,61.838939970606404,61.72501298015035,61.800968170166016,1994400
2015-12-14,61.5123405456543,61.71741024801848,61.50474966376402,61.67183598384515,2974600
2015-12-15,61.44402313232422,61.489591628104016,61.383261274904726,61.428829770684516,1806300
2015-12-16,61.375648498535156,61.51995642341979,61.28451153087592,61.42122277693291,2332700
2015-12-17,61.504798889160156,61.535174030164704,61.43644033547252,61.45922458851141,2290500
2015-12-18,61.641475677490234,61.64906656120435,61.535139565247746,61.588304724085134,3211500
2015-12-21,61.57310485839844,61.694628508353716,61.55032062267346,61.66424759586489,3158300
2015-12-22,61.48958969116211,61.55035154666759,61.47440212457048,61.54275486608704,2348600
2015-12-23,61.49715042114258,61.497150421142585,61.38289891452327,61.405753864705545,2538600
2015-12-24,61.54290008544922,61.56574924147921,61.46672848391283,61.504814284681025,1361700
2015-12-28,61.54290008544922,61.603829231170074,61.474346806281936,61.474346806281936,1580600
2015-12-29,61.35244369506836,61.48954435515519,61.32197623604088,61.48954435515519,2586600
2015-12-30,61.39055633544922,61.428642132273,61.2915413992148,61.33723970654196,2367200
2015-12-31,61.51244354248047,61.55052353894105,61.42104109103405,61.489594382388454,2419700
2016-01-04,61.48197937011719,61.64192931045466,61.46674272184962,61.535296016896346,2750500
2016-01-05,61.5581169128418,61.6190518557755,61.46671449844125,61.51241861117953,1513600
2016-01-06,61.832332611083984,61.832332611083984,61.680001029679396,61.718081019491876,2391100
2016-01-07,61.83998489379883,61.84759740929544,61.67241657558481,61.78666822991987,2792900
2016-01-08,61.91607666015625,61.93892580147422,61.77135768371103,61.801825142492845,1405100
2016-01-11,61.657135009765625,61.81709069596714,61.657135009765625,61.77900490190463,2146900
2016-01-12,61.81709289550781,61.946575302205446,61.69522299903251,61.75615794727016,1645300
2016-01-13,61.969459533691406,62.038007030953636,61.81712788794435,61.84758956822993,2887800
2016-01-14,61.89326477050781,62.05321466707612,61.86279729338855,61.95419391366925,4545800
2016-01-15,61.999874114990234,62.09127070000963,61.9694066496255,62.076039872864676,1773900
2016-01-19,61.92369079589844,61.999856532172686,61.87037419939914,61.999856532172686,3856700
2016-01-20,61.992313385009766,62.15988169464472,61.92376588256651,62.09894670730833,7796900
2016-01-21,61.95417022705078,62.1217383816027,61.946557718989226,62.098889235268324,3062600
2016-01-22,61.931304931640625,61.94654156594037,61.847520876212016,61.9389232487905,3004100
2016-01-25,61.931304931640625,62.02270730421911,61.92369242556409,61.99985816384282,2164700
2016-01-26,62.02273941040039,62.053206883698095,61.93895531160079,62.00750857928971,2659100
2016-01-27,62.02273941040039,62.07605603590228,61.8856386860989,61.96180446380498,1734400
2016-01-28,62.06843566894531,62.098903141238765,61.97703906314112,62.00750653543457,1487600
2016-01-29,62.2512321472168,62.30454876380503,62.19029721080871,62.274081295600986,3634300
2016-02-01,62.12457275390625,62.3077619031917,62.07877692245441,62.2237989965446,2255300
2016-02-02,62.338253021240234,62.376420071101855,62.26955931965835,62.338253021240234,2554600
2016-02-03,62.38406753540039,62.536724119439995,62.2543030331438,62.33063714863899,3238200
2016-02-04,62.429874420166016,62.48330481640527,62.353546114606566,62.39170735564808,1179000
2016-02-05,62.368804931640625,62.43750447810468,62.284842054560116,62.36117035459439,2360200
2016-02-08,62.63595199584961,62.697016960492626,62.47566083126836,62.52909121946211,2519500
2016-02-09,62.62833786010742,62.758096572652384,62.567272881212055,62.75046199442124,2354500
2016-02-10,62.75807571411133,62.76571028980502,62.529085031100486,62.666478276212,2553900
2016-02-11,62.79623031616211,63.03285554988585,62.75806908867234,62.97179059773299,1887700
2016-02-12,62.59019088745117,62.74284756022417,62.50622797038238,62.712320884452595,1474600
2016-02-16,62.49858474731445,62.536751821969304,62.43752558073586,62.506219326941014,1488800
2016-02-17,62.483280181884766,62.4985435075884,62.3306236309519,62.445113132414484,2158200
2016-02-18,62.697025299072266,62.704659876536915,62.48330371787272,62.48330371787272,1819100
2016-02-19,62.613075256347656,62.704672734276734,62.59017734273477,62.63597316996054,1862600
2016-02-22,62.62833786010742,62.65886452607819,62.567272881212055,62.62833786010742,1596900
2016-02-23,62.666465759277344,62.76569775304987,62.51380921674489,62.544341689946144,2243700
2016-02-24,62.71230697631836,62.964189848184155,62.674139904850286,62.77336613779878,2434300
2016-02-25,62.80384826660156,62.88781109771783,62.765687049213234,62.77331579860721,2407600
2016-02-26,62.74281692504883,62.750451502003415,62.613058234200636,62.68175777984,1628400
2016-02-29,62.78098678588867,62.834417180001445,62.68938932877698,62.68938932877698,1827800
2016-03-01,62.570655822753906,62.84599471724729,62.509473940230215,62.84599471724729,2546300
2016-03-02,62.532413482666016,62.57065142715936,62.44828183552652,62.52476355969473,2137300
2016-03-03,62.563011169433594,62.6700867568605,62.517117463977876,62.5477113225544,2750500
2016-03-04,62.532413482666016,62.61654512980551,62.44828183552652,62.60124528386295,1147700
2016-03-07,62.51713562011719,62.54772948757874,62.46359781085536,62.494191678316916,1303200
2016-03-08,62.72357940673828,62.815355081232575,62.715929488804534,62.76946724398543,1713100
2016-03-09,62.61650848388672,62.715934083599045,62.59355872840409,62.63180248569704,2010000
2016-03-10,62.58592987060547,62.73124334627781,62.53239209847787,62.685355494505444,1785600
2016-03-11,62.501800537109375,62.63946993263877,62.501800537109375,62.63946993263877,1422300
2016-03-14,62.639488220214844,62.693026009929966,62.563006497076316,62.58595043049973,1534200
2016-03-15,62.578285217285156,62.72360454036812,62.55534128946785,62.70066061255081,1870200
2016-03-16,62.82304382324219,62.82304382324218,62.49416717098024,62.532410949105625,1402900
2016-03-17,62.960693359375,62.97598736468341,62.853617816677826,62.87656174223016,1571000
2016-03-18,63.01426696777344,63.06780476956969,62.96072916597719,63.014266967773445,1219400
2016-03-21,62.89949417114258,62.94538784903833,62.87655024978389,62.94538784903833,1613600
2016-03-22,62.884212493896484,63.03717588972073,62.8612685680408,63.01423196386504,2150200
2016-03-23,63.02189254760742,63.02954246924687,62.89187305563937,62.922461071836146,1234500
2016-03-24,62.94537353515625,63.11363086525078,62.87653595155559,63.11363086525078,1752300
2016-03-28,62.97601318359375,63.05250074703248,62.930125313675966,62.93777523705621,2369600
2016-03-29,63.23606872558594,63.28195660324193,63.03721153043859,63.06015546926658,1841800
2016-03-30,63.21308135986328,63.281913129060385,63.1289497518365,63.197781521033605,1624300
2016-03-31,63.33546829223633,63.41959992337324,63.243692574763635,63.26663650413181,3037600
2016-04-01,63.40671920776367,63.452703109571246,63.25342978941608,63.34540344042464,3027400
2016-04-04,63.40671920776367,63.50635294414455,63.383721409466474,63.43737124403978,1452400
2016-04-05,63.521705627441406,63.60601338107496,63.5217056274414,63.5830214205196,2149200
2016-04-06,63.49106216430664,63.55237797132374,63.46041010819529,63.53705194326807,1833100
2016-04-07,63.697998046875,63.72865594869694,63.61369027871387,63.675006082357754,1533400
2016-04-08,63.64432907104492,63.667321028658726,63.59067922081434,63.65965509365575,1402100
2016-04-11,63.63663101196289,63.667288889103425,63.559989242807646,63.60597313482236,1214400
2016-04-12,63.53706359863281,63.59837941689781,63.47574778036782,63.55238962949993,2388000
2016-04-13,63.57535171508789,63.613675545338474,63.46039191912719,63.51404177304069,1749400
2016-04-14,63.521705627441406,63.59835329248708,63.49871366688605,63.575355484535855,1617200
2016-04-15,63.6673469543457,63.7209968264228,63.58303917716776,63.60603114414402,1181000
2016-04-18,63.64432907104492,63.64432907104492,63.58301328581137,63.62899720103897,1395400
2016-04-19,63.68269348144531,63.682693481445305,63.567733609560634,63.644375473283546,1163600
2016-04-20,63.50639724731445,63.72866267342964,63.50639724731445,63.69800476837263,2388600
2016-04-21,63.429752349853516,63.506394185101705,63.36843654269609,63.46041025343224,1683900
2016-04-22,63.40671920776367,63.5216789622826,63.39138734223221,63.47569506047503,5115300
2016-04-25,63.33011245727539,63.43741219568871,63.32245236695814,63.39909420191092,2483300
2016-04-26,63.238094329833984,63.360719998810644,63.1844445032706,63.360719998810644,1689600
2016-04-27,63.429752349853516,63.468070343779004,63.26880274161317,63.31478667328264,1456400
2016-04-28,63.544708251953125,63.590692176549325,63.4144107199367,63.4450686187996,1625800
2016-04-29,63.5906867980957,63.59835273401213,63.4757211489326,63.51404498111891,2856900
2016-05-02,63.478572845458984,63.5707228388055,63.45552948814516,63.5707228388055,2443700
2016-05-03,63.655208587646484,63.708964712726925,63.61680884445551,63.70128359229309,1765500
2016-05-04,63.678260803222656,63.74737918514099,63.60914828028388,63.693623047639875,2868300
2016-05-05,63.79343032836914,63.81646782739456,63.63984309554808,63.70895559262435,1270700
2016-05-06,63.76266860961914,63.81642469066781,63.71659364271268,63.79338720721458,1520600
2016-05-09,63.808773040771484,63.84717277024055,63.762698052589506,63.824135276149555,1373200
2016-05-10,63.808773040771484,63.86253500561862,63.762698052589506,63.808773040771484,1889300
2016-05-11,63.8241081237793,63.93930140420426,63.79338952506773,63.84714560806956,2381000
2016-05-12,63.83181381225586,63.8778887985744,63.78573296696143,63.816451577499095,1653300
2016-05-13,63.900962829589844,63.924000335921704,63.808806945283166,63.862568938696484,1397400
2016-05-16,63.76266860961914,63.85482440240547,63.754987495476925,63.85482440240547,3132000
2016-05-17,63.71664047241211,63.83950909412499,63.69360297202705,63.83950909412499,1735900
2016-05-18,63.417110443115234,63.6782097992811,63.37102960575224,63.6782097992811,1685900
2016-05-19,63.486209869384766,63.50157209834169,63.42477267150443,63.4554912704446,1464000
2016-05-20,63.486209869384766,63.56300343724836,63.447816014939804,63.47853461387998,2044000
2016-05-23,63.50157165527344,63.56300299375149,63.455490827697865,63.53229025399928,1310700
2016-05-24,63.47087097167969,63.509264836693724,63.40175264029398,63.50158957907609,2656800
2016-05-25,63.447845458984375,63.509276826399315,63.42480210485534,63.486239331246665,1474800
2016-05-26,63.555389404296875,63.6014644176041,63.48627102535672,63.52467077576562,1571700
2016-05-27,63.53231430053711,63.5937456622665,63.47087707983187,63.58607040391023,2045600
2016-05-31,63.58606719970703,63.65517967528585,63.432474155683735,63.4785549983785,1361400
2016-06-01,63.6083984375,63.70073689487314,63.56222333785353,63.66995545209546,1625600
2016-06-02,63.73150634765625,63.78537239464323,63.66225251765532,63.67764030066926,1503200
2016-06-03,64.13164520263672,64.15473568068522,64.00082851515215,64.03930677427493,1964500
2016-06-06,64.03164672851562,64.06242817930334,63.970083826940204,64.04704038939019,1603100
2016-06-07,64.03936004638672,64.100922963812,64.02396638154893,64.0855292989742,1283100
2016-06-08,64.11624908447266,64.123945909488,64.06238305127985,64.10086130539926,1374500
2016-06-09,64.17782592773438,64.23169197266519,64.15474131861525,64.23169197266519,1611200
2016-06-10,64.2393798828125,64.31633052618155,64.2009016256491,64.24707083747897,1575300
2016-06-13,64.25479125976562,64.31635414545207,64.23940347382397,64.3009604885505,1681500
2016-06-14,64.24710845947266,64.34714963829678,64.23172067017113,64.34714963829678,1524200
2016-06-15,64.39332580566406,64.44719188045703,64.28559365607816,64.30098144703537,1345100
2016-06-16,64.46256256103516,64.57030055298586,64.40100554258368,64.50104083465757,1111400
2016-06-17,64.37020874023438,64.4394625710796,64.32403364871202,64.41637796079786,1860800
2016-06-20,64.2240219116211,64.27788797900084,64.2086341227816,64.2394155714216,2347500
2016-06-21,64.1393814086914,64.2548103859723,64.1239936181694,64.2394225954503,1785100
2016-06-22,64.1624526977539,64.19323414336357,64.11628346481963,64.1624526977539,1337700
2016-06-23,64.04700469970703,64.15473678195045,64.03930787355874,64.07778026238387,1152800
2016-06-24,64.40869140625,64.5779864032621,64.3856067922865,64.51642351871956,2030400
2016-06-27,64.73192596435547,64.77039838320127,64.64727842354687,64.76270742200975,2465500
2016-06-28,64.808837890625,64.83192250231092,64.73188722801885,64.83192250231092,2971800
2016-06-29,64.7857894897461,64.89352165180142,64.7396143696063,64.88582481995104,2425700
2016-06-30,64.87039184570312,64.95503932421379,64.78574436719246,64.8011321492133,3362300
2016-07-01,65.05083465576172,65.1356471635615,64.95059848341407,65.10480571687026,2531600
2016-07-05,65.2744140625,65.31296144921635,65.1433364769361,65.22814896307622,3193800
2016-07-06,65.39006042480469,65.39006042480469,65.25127689490544,65.33608937886625,1936800
2016-07-07,65.28214263916016,65.35924332172124,65.21275378957668,65.28214263916016,2032500
2016-07-08,65.45174407958984,65.47487368778111,65.2898309398481,65.38235525501605,1748000
2016-07-11,65.25899505615234,65.41319637882128,65.23586544599235,65.39006676866128,2617100
2016-07-12,64.99684143066406,65.17417233566306,64.9428703879597,65.17417233566306,1775400
2016-07-13,65.11251831054688,65.17420121022322,65.09710052683033,65.15878342650667,1352500
2016-07-14,65.01227569580078,65.06624675219315,64.95059280780838,64.99685791500467,1621500
2016-07-15,64.80412292480469,64.96603614300983,64.76556963753433,64.96603614300983,2233900
2016-07-18,64.82723999023438,64.9274702823594,64.76555709550917,64.91975844991758,2155800
2016-07-19,64.92744445800781,64.94286811675678,64.85034381146974,64.89660302291213,1559600
2016-07-20,64.85808563232422,64.8889270816815,64.80411456655021,64.8889270816815,1688100
2016-07-21,64.9351806640625,64.94289249633201,64.72700236961705,64.80410892750321,2076000
2016-07-22,64.94290161132812,64.98144901327701,64.83495359161748,64.87350687597166,1612000
2016-07-25,64.90433502197266,64.98143569247055,64.87349357729269,64.94288829842365,1204600
2016-07-26,64.89659881591797,64.9736994574579,64.85033960747438,64.9736994574579,2385100
2016-07-27,65.08934020996094,65.08934020996094,64.9197153034039,64.93513895803675,1575400
2016-07-28,65.05083465576172,65.1125116667397,64.97372809783138,65.04312282348779,1418900
2016-07-29,65.25899505615234,65.25899505615234,65.10479373348339,65.14334112294894,2757900
2016-08-01,65.05425262451172,65.23193575773958,65.04652573335632,65.08515429524226,3705700
2016-08-02,64.99244689941406,65.08515190820567,64.93064945411048,65.03107545988327,4575700
2016-08-03,64.99244689941406,65.03107545988327,64.87657300578807,64.99244689941406,3472400
2016-08-04,65.10836029052734,65.18561155744571,65.07745860498122,65.10063339566734,1202000
2016-08-05,64.89204406738281,65.0851751509167,64.87659617401299,65.0851751509167,2018700
2016-08-08,64.89979553222656,64.94614512377701,64.79936355867369,64.86116694333774,1843100
2016-08-09,65.08516693115234,65.08516693115234,64.93066444139491,64.93838544015824,2262700
2016-08-10,65.17015075683594,65.19332554293307,65.08517261188467,65.13152218407893,1672200
2016-08-11,65.00019836425781,65.19332945183734,64.95384878928449,65.19332945183734,1760100
2016-08-12,65.14700317382812,65.25515615003738,65.13154938071528,65.20880655848917,1606000
2016-08-15,65.03882598876953,65.13925203104164,65.03109909508923,65.06200077591748,1942500
2016-08-16,65.0079345703125,65.06973794172549,64.977032884606,65.0620110468254,2163100
2016-08-17,65.10836029052734,65.15470987189958,65.00793423292285,65.03883591846898,2024600
2016-08-18,65.17790222167969,65.20880391275644,65.07747025220654,65.13927363436002,1750900
2016-08-19,65.04655456542969,65.09291003901822,64.95385540603993,65.06200835459042,1995100
2016-08-22,65.13927459716797,65.16244939234433,65.06975021163886,65.1160998019916,1388100
2016-08-23,65.17015075683594,65.23967511512733,65.13924907740888,65.23195411569007,1668300
2016-08-24,65.16239929199219,65.23965051448353,65.13922451463384,65.22420262754146,2083300
2016-08-25,65.09291076660156,65.18560992702747,65.08518387193483,65.13926034681451,1737800
2016-08-26,64.9306640625,65.27057071676131,64.9306640625,65.18559257972295,2874500
2016-08-29,65.15470123291016,65.15470123291016,65.03110040100802,65.0697289762923,1446800
2016-08-30,65.10061645507812,65.17014670293709,65.06972067146563,65.17014670293709,4750700
2016-08-31,65.05425262451172,65.16240552512309,65.05425262451172,65.1237828571282,1911900
2016-09-01,65.14408874511719,65.1673093137451,64.94283397444822,64.94283397444822,3108600
2016-09-02,65.05116271972656,65.12082438508264,64.97375890081996,65.12082438508264,1797500
2016-09-06,65.24466705322266,65.2911081576471,65.03567027224841,65.09759568183574,4316100
2016-09-07,65.25241088867188,65.32981469988626,65.23692658310965,65.32981469988626,1849500
2016-09-08,65.00471496582031,65.1827431405572,64.91956900206537,65.15178043505249,3475600
2016-09-09,64.71835327148438,64.87316098653125,64.68739054736784,64.79575712900781,2888900
2016-09-12,64.74153900146484,64.77250170892067,64.64091463138284,64.67187733883867,3191000
2016-09-13,64.55581665039062,64.84221157256918,64.47067061797618,64.84221157256918,2669800
2016-09-14,64.64093780517578,64.71059949277569,64.55579180553052,64.57127021204116,2124500
2016-09-15,64.69513702392578,64.71835759217947,64.55580770886745,64.60999100330478,1817200
2016-09-16,64.74932098388672,64.78028371038862,64.67191712040008,64.74932098388672,1307800
2016-09-19,64.70286560058594,64.764791045607,64.67964503508692,64.74157048010797,1558100
2016-09-20,64.71835327148438,64.83446201053742,64.71835327148438,64.75705815301399,1260900
2016-09-21,64.90410614013672,64.90410614013672,64.6564103197952,64.67189463042952,1979800
2016-09-22,65.03569793701172,65.09762337294079,64.95055784452752,64.97377840661727,1473900
2016-09-23,65.02022552490234,65.08215096654021,65.00474711726046,65.04344608913276,1441500
2016-09-26,65.12857818603516,65.15179874530655,65.05891650822099,65.08213706749238,1709200
2016-09-27,65.20603942871094,65.22926000842662,65.12089336606067,65.22152375221413,2458100
2016-09-28,65.20603942871094,65.25248649368142,65.15959826927956,65.20603942871094,2284600
2016-09-29,65.21372985839844,65.26017098098949,65.10536330199638,65.1285838632919,2886200
2016-09-30,65.12857818603516,65.23694473299092,65.0356900434157,65.21372417371953,1663600
2016-10-03,65.05953979492188,65.15260599498811,65.02076073234738,65.10606993652789,1509200
2016-10-04,64.84244537353516,65.02857201218649,64.8346883711741,65.02081500982543,1815500
2016-10-05,64.73384857177734,64.88895306408585,64.71058348961678,64.88120198127041,2666100
2016-10-06,64.7105712890625,64.80363160015914,64.66403521665819,64.7260793686266,1148500
2016-10-07,64.764892578125,64.78040066586289,64.60978211645067,64.77264366356438,1783300
2016-10-10,64.69506072998047,64.70281772860265,64.6097514957053,64.66403865234801,1425500
2016-10-11,64.59426879882812,64.70284315477987,64.58651179715768,64.66406406328626,1476700
2016-10-12,64.63301086425781,64.6485248601315,64.54770755437566,64.601994706222,1286400
